employee_id,zone,region,urbanity,home_lat,home_lon,job_family,shift_worker,shift_pattern,offpeak_travel,days_on_site_per_week,commute_days_per_month,age,has_children_under12,car_available,green_attitude,already_has_dticket,field_role,boarding_station,boarding_station_id,access_km,access_mode,access_min,wait_min,ride_and_lastmile_min,transfers,pt_total_min,car_km_still_driven,car_km_one_way,car_total_min,car_cost_eur_month,commute_band,pt_vs_car_min,pt_car_time_ratio,active_mobility_candidate
SYN-01004,Hamburg-Fuhlsbüttel,Hamburg,urban,53.63985,10.0176,Office & Commercial,False,Day (08:00),False,3,11.7,47,True,True,0.456,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,23.8,0,34.8,0.0,7.52,21.1,52.8,31–45 min,13.7,1.65,False
SYN-01005,Hamburg-Rahlstedt,Hamburg,suburban,53.6153,10.13828,Office & Commercial,False,Day (08:00),False,3,11.7,35,False,True,0.624,False,False,Meiendorfer Weg,meiendorfer_weg,1.82,Feeder bus,14.5,2.0,64.6,3,81.1,0.0,13.51,21.4,94.83,> 60 min,59.7,3.79,False
SYN-01006,Hamburg-Winterhude,Hamburg,urban_core,53.59974,9.9907,Production & Technical,False,Day (08:00),False,5,19.5,28,False,False,0.128,False,False,Lattenkamp,lattenkamp,0.88,Walk,11.0,2.0,35.3,0,48.3,0.0,14.0,27.1,163.79,46–60 min,21.2,1.78,False
SYN-01007,Tornesch,Kr. Pinneberg,rural,53.69064,9.71608,Lab & R&D,False,Day (08:00),False,4,15.6,55,False,True,-1.281,False,False,Tornesch,tornesch,1.65,Feeder bus,14.0,6.0,81.0,1,100.9,0.0,29.37,32.3,274.9,> 60 min,68.6,3.12,False
SYN-01008,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60986,10.11216,Production & Technical,False,Day (08:00),False,5,19.5,37,True,True,0.323,False,False,Berne,berne,0.23,Walk,2.8,2.0,63.0,3,67.9,0.0,12.97,26.4,151.71,> 60 min,41.5,2.57,False
SYN-01009,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.56613,9.89944,Production & Technical,True,Early (06:00),True,5,19.5,42,False,True,1.069,False,False,Bahrenfeld,bahrenfeld,0.97,Feeder bus,11.9,6.0,61.9,1,79.8,0.0,22.36,31.5,261.66,> 60 min,48.3,2.53,False
SYN-01010,Hamburg-Eppendorf,Hamburg,urban_core,53.59351,9.98934,Field & Sales,False,Day (08:00),False,2,7.8,35,False,True,0.416,False,True,Hudtwalckerstraße,hudtwalckerstrasse,0.48,Walk,6.0,2.0,36.5,0,44.5,0.0,14.92,27.7,69.82,31–45 min,16.8,1.61,False
SYN-01011,Hamburg-Rahlstedt,Hamburg,suburban,53.59137,10.11938,Lab & R&D,False,Day (08:00),False,4,15.6,56,False,True,-1.035,True,False,Wandsbek-Gartenstadt,wandsbek_gartenstadt,4.3,Feeder bus,21.9,2.0,51.8,2,75.7,0.0,15.75,23.3,147.41,> 60 min,52.4,3.25,False
SYN-01012,Hamburg-Wandsbek,Hamburg,urban,53.58388,10.08675,Production & Technical,True,Night (22:00),True,5,19.5,51,True,False,-1.199,False,False,Barmbek,barmbek,3.79,Feeder bus,20.4,3.6,42.5,1,66.5,0.0,15.88,28.3,185.84,> 60 min,38.2,2.35,False
SYN-01013,Hamburg-Eimsbüttel,Hamburg,urban_core,53.56293,9.95322,Office & Commercial,False,Day (08:00),False,4,15.6,39,False,True,0.604,False,False,Hallerstraße,hallerstrasse,3.5,Feeder bus,19.5,2.0,41.4,0,62.9,0.0,20.38,30.7,190.78,> 60 min,32.2,2.05,False
SYN-01014,Ahrensburg,Kr. Stormarn,suburban,53.68376,10.24806,Office & Commercial,False,Day (08:00),False,3,11.7,29,False,True,-0.437,False,False,Ahrensburg (DB),ahrensburg,1.8,Feeder bus,14.4,6.0,67.2,2,87.6,0.0,17.93,25.0,125.89,> 60 min,62.6,3.5,False
SYN-01015,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60419,10.12046,Production & Technical,True,Early (06:00),True,5,19.5,38,False,True,0.145,False,False,Wandsbek-Gartenstadt,wandsbek_gartenstadt,4.86,Feeder bus,23.6,3.6,54.7,1,81.9,0.0,14.06,27.1,164.53,> 60 min,54.8,3.02,False
SYN-01016,Hamburg-Niendorf,Hamburg,urban,53.62066,9.95981,Production & Technical,False,Day (08:00),False,5,19.5,48,False,True,-0.189,False,False,Lattenkamp,lattenkamp,4.87,Feeder bus,23.6,2.0,35.3,0,60.9,0.0,12.59,26.1,147.25,> 60 min,34.8,2.33,False
SYN-01017,Hamburg-Billstedt/Horn,Hamburg,urban,53.53947,10.08126,Production & Technical,True,Early (06:00),True,5,19.5,44,False,True,-0.328,False,False,Hasselbrook,hasselbrook,4.93,Feeder bus,23.8,6.0,45.8,1,75.6,0.0,22.36,31.5,261.56,> 60 min,44.1,2.4,False
SYN-01018,Quickborn,Kr. Pinneberg,suburban,53.73297,9.8755,Office & Commercial,False,Day (08:00),False,3,11.7,43,False,True,0.177,False,False,Quickborn,quickborn,2.5,Feeder bus,16.5,6.0,42.8,0,65.3,0.0,16.68,24.0,117.12,> 60 min,41.3,2.72,False
SYN-01019,Norderstedt,Kr. Segeberg,suburban,53.73464,10.01322,Office & Commercial,False,Day (08:00),False,3,11.7,44,True,True,0.421,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,24.4,0,35.4,0.0,7.74,15.8,54.35,31–45 min,19.6,2.24,False
SYN-01020,Hamburg-Eppendorf,Hamburg,urban_core,53.59445,9.97471,Office & Commercial,False,Day (08:00),False,4,15.6,50,False,False,2.182,False,False,Hudtwalckerstraße,hudtwalckerstrasse,1.71,Feeder bus,14.1,2.0,36.5,0,52.7,0.0,15.28,28.0,143.04,46–60 min,24.7,1.88,False
SYN-01021,Pinneberg,Kr. Pinneberg,suburban,53.66486,9.78673,Production & Technical,False,Day (08:00),False,5,19.5,42,False,True,0.658,False,False,Pinneberg,pinneberg,1.55,Feeder bus,13.6,4.0,72.0,1,89.6,0.0,23.33,28.8,272.94,> 60 min,60.8,3.11,False
SYN-01022,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.56672,9.92128,Lab & R&D,False,Day (08:00),False,3,11.7,47,True,True,1.66,False,False,Diebsteich,diebsteich,0.33,Walk,4.1,4.0,59.6,1,67.7,0.0,21.21,31.0,148.89,> 60 min,36.7,2.18,False
SYN-01023,Seevetal/Neu Wulmstorf,Kr. Harburg,rural,53.43059,9.87546,Office & Commercial,False,Day (08:00),False,3,11.7,31,True,True,-0.935,False,False,Neuwiedenthal,neuwiedenthal,5.9,Park+Ride,16.1,4.0,73.6,1,93.7,5.9,41.39,49.5,290.58,> 60 min,44.2,1.89,False
SYN-01024,Hamburg-St. Pauli/Neustadt,Hamburg,urban_core,53.54719,9.97068,Lab & R&D,False,Day (08:00),False,4,15.6,64,False,False,-1.618,False,False,Landungsbrücken,landungsbruecken,0.22,Walk,2.7,2.0,53.1,1,57.8,0.0,22.04,31.4,206.27,46–60 min,26.4,1.84,False
SYN-01025,Hamburg-Rahlstedt,Hamburg,suburban,53.6185,10.18812,Production & Technical,True,Early (06:00),True,5,19.5,39,True,False,-0.064,False,False,Volksdorf,volksdorf,4.34,Feeder bus,22.0,3.6,73.0,2,98.7,0.0,16.26,23.7,190.29,> 60 min,75.0,4.16,False
SYN-01026,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.63755,10.15617,Office & Commercial,False,Day (08:00),False,2,7.8,44,True,True,0.725,False,False,Volksdorf,volksdorf,0.78,Walk,9.8,2.0,67.0,2,78.8,0.0,12.26,20.3,57.37,> 60 min,58.5,3.88,False
SYN-01027,Ahrensburg,Kr. Stormarn,suburban,53.68492,10.25415,Lab & R&D,False,Day (08:00),False,3,11.7,48,False,True,0.501,False,False,Ahrensburg (DB),ahrensburg,2.18,Feeder bus,15.5,6.0,67.2,2,88.8,0.0,18.47,25.4,129.66,> 60 min,63.4,3.5,False
SYN-01028,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.6137,10.08403,Production & Technical,True,Early (06:00),True,5,19.5,37,True,True,1.445,False,False,Ohlsdorf,ohlsdorf,4.57,Feeder bus,22.7,3.6,29.4,0,55.7,0.0,11.49,25.2,134.48,46–60 min,30.5,2.21,False
SYN-01029,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.57893,9.89659,Production & Technical,True,Late (14:00),True,5,19.5,42,False,False,-2.387,True,False,Langenfelde,langenfelde,1.79,Feeder bus,14.4,6.0,63.5,1,83.8,0.0,21.0,30.9,245.64,> 60 min,52.9,2.71,False
SYN-01030,Hamburg-Winterhude,Hamburg,urban_core,53.60069,9.99016,Production & Technical,False,Day (08:00),False,5,19.5,42,True,True,1.603,False,False,Lattenkamp,lattenkamp,1.0,Feeder bus,12.0,2.0,35.3,0,49.3,0.0,13.88,27.0,162.43,46–60 min,22.3,1.83,False
SYN-01031,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.54234,9.92326,Production & Technical,False,Day (08:00),False,5,19.5,32,False,False,0.852,False,False,Sternschanze,sternschanze,4.69,Feeder bus,23.1,2.0,49.3,1,74.3,0.0,24.32,32.2,284.56,> 60 min,42.1,2.31,False
SYN-01032,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.5864,9.90132,Office & Commercial,False,Day (08:00),False,2,7.8,47,False,True,-1.477,True,False,Langenfelde,langenfelde,1.68,Feeder bus,14.0,4.0,60.0,2,78.1,0.0,19.86,30.4,92.97,> 60 min,47.7,2.57,False
SYN-01033,Hamburg-Rotherbaum,Hamburg,urban_core,53.57556,9.98442,Production & Technical,True,Early (06:00),True,5,19.5,24,False,True,1.374,False,False,Kellinghusenstraße,kellinghusenstrasse,1.76,Feeder bus,14.3,3.6,37.8,0,55.6,0.0,17.61,29.3,206.02,46–60 min,26.3,1.9,False
SYN-01034,Halstenbek/Rellingen,Kr. Pinneberg,suburban,53.63023,9.87953,Production & Technical,False,Day (08:00),False,5,19.5,61,False,True,-0.247,False,False,Schnelsen,schnelsen,3.15,Feeder bus,18.5,6.0,49.9,0,74.3,0.0,17.11,24.4,200.24,> 60 min,49.9,3.05,False
SYN-01035,Hamburg-Barmbek,Hamburg,urban_core,53.59743,10.05082,Office & Commercial,False,Day (08:00),False,5,19.5,51,True,True,0.581,True,False,Sengelmannstraße,sengelmannstrasse,3.04,Feeder bus,18.1,2.0,31.4,0,51.5,0.0,13.44,26.7,157.3,46–60 min,24.8,1.93,False
SYN-01036,Hamburg-Rahlstedt,Hamburg,suburban,53.58322,10.13994,Production & Technical,True,Late (14:00),True,5,19.5,49,False,True,0.782,False,False,Farmsen,farmsen,4.07,Feeder bus,21.2,3.6,66.3,2,91.1,0.0,17.66,24.8,206.58,> 60 min,66.3,3.67,False
SYN-01037,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60653,10.10083,Production & Technical,False,Day (08:00),False,5,19.5,23,False,False,0.897,False,False,Wandsbek-Gartenstadt,wandsbek_gartenstadt,3.63,Feeder bus,19.9,2.0,51.8,2,73.7,0.0,13.01,26.4,152.18,> 60 min,47.3,2.79,False
SYN-01038,Hamburg-Barmbek,Hamburg,urban_core,53.58098,10.05385,Office & Commercial,False,Day (08:00),False,3,11.7,33,True,True,-0.973,False,False,Friedrichsberg,friedrichsberg,0.64,Walk,8.1,4.0,42.0,1,54.1,0.0,15.92,28.3,111.77,46–60 min,25.8,1.91,False
SYN-01039,Hamburg-Barmbek,Hamburg,urban_core,53.5948,10.04074,Production & Technical,True,Night (22:00),True,5,19.5,57,False,True,-0.043,False,False,Alte Wöhr,alte_woehr,0.21,Walk,2.7,6.0,40.9,1,49.5,0.0,13.84,27.0,161.96,46–60 min,22.5,1.83,False
SYN-01040,Hamburg-Langenhorn,Hamburg,urban,53.66117,10.00536,Production & Technical,True,Night (22:00),True,5,19.5,64,False,False,-1.834,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,16.8,0,27.8,0.0,5.32,18.1,62.25,≤ 30 min,9.7,1.54,False
SYN-01041,Hamburg-Langenhorn,Hamburg,urban,53.67114,10.03446,Production & Technical,True,Late (14:00),True,5,19.5,55,False,False,0.582,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,8.2,0,19.2,0.0,2.6,12.0,30.43,≤ 30 min,7.2,1.6,True
SYN-01042,Hamburg-Billstedt/Horn,Hamburg,urban,53.5471,10.09861,Production & Technical,True,Early (06:00),True,5,19.5,53,False,False,1.365,False,False,Legienstraße,legienstrasse,1.69,Feeder bus,14.1,3.6,62.9,1,80.6,0.0,21.5,31.1,251.57,> 60 min,49.5,2.59,False
SYN-01043,Hamburg-Rahlstedt,Hamburg,suburban,53.61979,10.16147,Office & Commercial,False,Day (08:00),False,5,19.5,48,True,False,-1.441,False,False,Meiendorfer Weg,meiendorfer_weg,3.86,Feeder bus,20.6,2.0,64.6,3,87.2,0.0,14.37,22.1,168.1,> 60 min,65.1,3.95,False
SYN-01044,Hamburg-Billstedt/Horn,Hamburg,urban,53.53754,10.10435,Production & Technical,False,Day (08:00),False,5,19.5,33,True,True,-0.371,False,False,Billstedt,billstedt,0.58,Walk,7.2,2.0,63.7,1,72.9,0.0,23.01,31.8,269.27,> 60 min,41.1,2.29,False
SYN-01045,Norderstedt,Kr. Segeberg,suburban,53.72015,9.97226,Production & Technical,True,Night (22:00),True,5,19.5,53,False,True,-1.166,False,False,Norderstedt Mitte,norderstedt_mitte,2.54,Feeder bus,16.6,3.6,23.0,0,43.2,0.0,8.26,16.3,96.67,31–45 min,26.9,2.65,False
SYN-01046,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60546,10.10265,Field & Sales,False,Day (08:00),False,1,3.9,30,False,True,-0.104,False,True,Farmsen,farmsen,0.66,Walk,8.2,2.0,61.3,3,71.6,0.0,13.22,26.5,30.93,> 60 min,45.1,2.7,False
SYN-01047,Hamburg-Niendorf,Hamburg,urban,53.61564,9.93461,Lab & R&D,False,Day (08:00),False,4,15.6,29,False,True,0.779,False,False,Niendorf Markt,niendorf_markt,1.44,Feeder bus,13.3,2.0,50.7,0,66.0,0.0,14.61,27.5,136.78,> 60 min,38.5,2.4,False
SYN-01048,Hamburg-Wilhelmsburg,Hamburg,urban,53.50573,9.98013,Production & Technical,True,Early (06:00),True,5,19.5,28,False,True,-0.06,False,False,Wilhelmsburg,wilhelmsburg,2.87,Feeder bus,17.6,6.0,62.0,1,85.7,0.0,27.84,42.4,325.7,> 60 min,43.3,2.02,False
SYN-01049,Ellerau,Kr. Segeberg,rural,53.74984,9.93102,Production & Technical,True,Late (14:00),True,5,19.5,53,False,True,0.169,False,False,Haslohfurth,haslohfurth,4.47,Feeder bus,22.4,6.0,31.1,0,59.5,0.0,13.94,21.8,163.05,46–60 min,37.7,2.73,False
SYN-01050,Hamburg-Poppenbüttel,Hamburg,suburban,53.66205,10.06735,Office & Commercial,False,Day (08:00),False,2,7.8,41,False,True,0.982,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,13.2,0,24.2,0.0,4.18,11.6,19.54,≤ 30 min,12.6,2.09,True
SYN-01051,Hamburg-Billstedt/Horn,Hamburg,urban,53.53914,10.0642,Lab & R&D,False,Day (08:00),False,5,19.5,43,False,True,1.235,False,False,Tiefstack,tiefstack,0.15,Walk,1.9,4.0,57.8,1,63.7,0.0,22.24,31.5,260.27,> 60 min,32.2,2.02,False
SYN-01052,Hamburg-Langenhorn,Hamburg,urban,53.6573,10.00831,Office & Commercial,False,Day (08:00),False,2,7.8,42,True,True,-0.968,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,17.7,0,28.7,0.0,5.59,18.5,26.18,≤ 30 min,10.2,1.55,False
SYN-01053,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.67382,10.11015,Production & Technical,True,Early (06:00),True,5,19.5,30,False,True,1.486,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,18.9,0,29.9,0.0,6.0,13.8,70.19,≤ 30 min,16.1,2.17,False
SYN-01054,Hamburg-Langenhorn,Hamburg,urban,53.68544,10.02308,Production & Technical,True,Early (06:00),True,5,19.5,35,False,True,1.733,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,6.6,0,17.6,0.0,2.09,10.8,24.42,≤ 30 min,6.8,1.63,True
SYN-01055,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.68204,10.10786,Production & Technical,True,Early (06:00),True,5,19.5,35,False,True,1.569,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,17.4,0,28.4,0.0,5.51,13.3,64.49,≤ 30 min,15.1,2.14,False
SYN-01056,Hamburg-Billstedt/Horn,Hamburg,urban,53.54827,10.06325,Lab & R&D,False,Day (08:00),False,3,11.7,27,False,True,0.242,False,False,Hasselbrook,hasselbrook,3.07,Feeder bus,18.2,4.0,43.8,1,66.0,0.0,20.87,30.9,146.52,> 60 min,35.1,2.14,False
SYN-01057,Schenefeld,Kr. Pinneberg,suburban,53.61188,9.82172,Lab & R&D,False,Day (08:00),False,4,15.6,36,True,True,-0.752,False,False,Krupunder,krupunder,2.99,Feeder bus,18.0,4.0,70.8,1,92.7,0.0,22.95,28.5,214.81,> 60 min,64.2,3.25,False
SYN-01058,Hamburg-Niendorf,Hamburg,urban,53.63439,9.9329,Production & Technical,True,Early (06:00),True,5,19.5,30,False,True,-0.634,False,False,Schnelsen,schnelsen,1.46,Feeder bus,13.4,6.0,49.9,0,69.2,0.0,12.81,26.2,149.93,> 60 min,43.0,2.64,False
SYN-01059,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.55632,9.93094,Office & Commercial,False,Day (08:00),False,4,15.6,48,False,True,-0.852,True,False,Stephansplatz,stephansplatz,4.95,Feeder bus,23.8,2.0,43.4,0,69.2,0.0,22.14,31.4,207.24,> 60 min,37.8,2.2,False
SYN-01060,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.60306,9.89085,Production & Technical,True,Early (06:00),True,5,19.5,49,False,False,0.045,False,False,Schnelsen,schnelsen,4.84,Feeder bus,23.5,6.0,49.9,0,79.4,0.0,18.71,29.9,218.96,> 60 min,49.5,2.66,False
SYN-01061,Ahrensburg,Kr. Stormarn,suburban,53.65769,10.24866,Office & Commercial,False,Day (08:00),False,3,11.7,28,False,True,0.981,False,False,Ahrensburg (DB),ahrensburg,2.17,Feeder bus,15.5,6.0,67.2,2,88.7,0.0,18.51,25.4,129.96,> 60 min,63.3,3.49,False
SYN-01062,Hamburg-Rahlstedt,Hamburg,suburban,53.61115,10.11419,Lab & R&D,False,Day (08:00),False,3,11.7,39,False,True,1.257,False,False,Berne,berne,0.46,Walk,5.7,2.0,63.0,3,70.7,0.0,12.88,20.8,90.4,> 60 min,49.9,3.4,False
SYN-01063,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.67519,10.11108,Office & Commercial,False,Day (08:00),False,4,15.6,62,False,True,-0.919,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,19.0,0,30.0,0.0,6.01,13.9,56.29,31–45 min,16.1,2.16,False
SYN-01064,Hamburg-Rahlstedt,Hamburg,suburban,53.60318,10.16754,Production & Technical,False,Day (08:00),False,5,19.5,31,True,True,0.045,False,False,Berne,berne,4.83,Feeder bus,23.5,2.0,63.0,3,88.5,0.0,16.56,23.9,193.78,> 60 min,64.6,3.7,False
SYN-01065,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.61012,10.06503,Office & Commercial,False,Day (08:00),False,4,15.6,47,False,False,-0.038,False,False,Ohlsdorf,ohlsdorf,3.28,Feeder bus,18.8,2.0,29.4,0,50.2,0.0,11.65,25.3,109.06,46–60 min,24.9,1.98,False
SYN-01066,Reinbek/Glinde,Kr. Stormarn,suburban,53.52713,10.21705,Production & Technical,True,Late (14:00),True,5,19.5,43,True,True,-0.752,False,False,Reinbek,reinbek,3.52,Feeder bus,19.6,6.0,77.6,1,103.2,0.0,28.4,40.8,332.28,> 60 min,62.4,2.53,False
SYN-01067,Hamburg-Winterhude,Hamburg,urban_core,53.58476,9.99386,Office & Commercial,False,Day (08:00),False,5,19.5,54,False,True,0.886,False,False,Kellinghusenstraße,kellinghusenstrasse,0.46,Walk,5.7,2.0,37.8,0,45.5,0.0,16.04,28.4,187.64,46–60 min,17.1,1.6,False
SYN-01068,Hamburg-Billstedt/Horn,Hamburg,urban,53.53994,10.11555,Production & Technical,False,Day (08:00),False,5,19.5,45,False,True,0.463,False,False,Merkenstraße,merkenstrasse,0.51,Walk,6.3,2.0,65.2,1,73.5,0.0,22.91,31.7,268.06,> 60 min,41.8,2.32,False
SYN-01069,Norderstedt,Kr. Segeberg,suburban,53.6961,10.03697,Lab & R&D,False,Day (08:00),False,5,19.5,37,True,True,0.125,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,5.1,0,16.1,0.0,1.61,8.1,18.83,≤ 30 min,8.0,1.99,True
SYN-01070,Hamburg-Winterhude,Hamburg,urban_core,53.60975,10.00473,Production & Technical,True,Late (14:00),True,5,19.5,43,True,False,0.692,False,False,Sengelmannstraße,sengelmannstrasse,1.74,Feeder bus,14.2,3.6,31.4,0,49.2,0.0,12.17,25.7,142.37,46–60 min,23.5,1.91,False
SYN-01071,Neumünster,Kr. Neumünster,suburban,54.05747,9.99331,Production & Technical,False,Day (08:00),False,5,19.5,43,True,True,0.499,False,False,Neumünster,neumuenster,2.57,Feeder bus,16.7,6.0,133.4,2,156.1,0.0,55.82,52.5,653.07,> 60 min,103.6,2.97,False
SYN-01072,Hamburg-Rahlstedt,Hamburg,suburban,53.58639,10.16582,Production & Technical,True,Early (06:00),True,5,19.5,41,True,True,0.522,False,False,Trabrennbahn,trabrennbahn,7.07,Park+Ride,17.5,3.6,64.2,2,85.3,7.07,18.46,25.4,216.0,> 60 min,59.9,3.36,False
SYN-01073,Hamburg-Barmbek,Hamburg,urban_core,53.57171,10.03236,Production & Technical,True,Early (06:00),True,5,19.5,27,False,True,-0.238,False,False,Alsterdorf,alsterdorf,4.86,Feeder bus,23.6,3.6,33.1,0,60.3,0.0,17.34,29.2,202.93,> 60 min,31.1,2.07,False
SYN-01074,Elmshorn,Kr. Pinneberg,suburban,53.73771,9.67052,Production & Technical,True,Late (14:00),True,5,19.5,56,False,False,0.563,False,False,Elmshorn,elmshorn,2.62,Feeder bus,16.9,6.0,85.1,1,108.0,0.0,34.25,34.8,400.77,> 60 min,73.2,3.1,False
SYN-01075,Quickborn,Kr. Pinneberg,suburban,53.71316,9.8948,Office & Commercial,False,Day (08:00),False,2,7.8,54,False,True,-0.045,False,False,Quickborn,quickborn,2.42,Feeder bus,16.3,6.0,42.8,0,65.1,0.0,14.04,21.9,65.69,> 60 min,43.2,2.97,False
SYN-01076,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60656,10.09262,Production & Technical,True,Early (06:00),True,5,19.5,31,False,True,-0.101,False,False,Rübenkamp,ruebenkamp,4.88,Feeder bus,23.6,6.0,39.2,1,68.8,0.0,12.75,26.2,149.16,> 60 min,42.6,2.63,False
SYN-01077,Hamburg-Altona/Ottensen,Hamburg,urban_core,53.55821,9.91002,Production & Technical,False,Day (08:00),False,5,19.5,39,True,False,0.634,False,False,Bahrenfeld,bahrenfeld,0.59,Walk,7.4,4.0,59.9,1,71.3,0.0,22.82,31.7,267.05,> 60 min,39.6,2.25,False
SYN-01078,Hamburg-Eimsbüttel,Hamburg,urban_core,53.58432,9.94815,Production & Technical,True,Night (22:00),True,5,19.5,40,False,True,0.728,False,False,Kellinghusenstraße,kellinghusenstrasse,3.66,Feeder bus,20.0,3.6,37.8,0,61.3,0.0,17.72,29.4,207.28,> 60 min,31.9,2.09,False
SYN-01079,Hamburg-Rahlstedt,Hamburg,suburban,53.62624,10.13873,Production & Technical,False,Day (08:00),False,5,19.5,29,True,True,1.198,False,False,Meiendorfer Weg,meiendorfer_weg,2.43,Feeder bus,16.3,2.0,64.6,3,82.9,0.0,12.27,20.3,143.53,> 60 min,62.6,4.08,False
SYN-01080,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.59537,10.07946,Lab & R&D,False,Day (08:00),False,5,19.5,21,False,True,-0.546,False,False,Barmbek,barmbek,3.39,Feeder bus,19.2,2.0,40.5,1,61.7,0.0,14.06,27.1,164.49,> 60 min,34.6,2.28,False
SYN-01081,Hamburg-Poppenbüttel,Hamburg,suburban,53.64503,10.09269,Field & Sales,False,Day (08:00),False,2,7.8,35,True,True,1.342,False,True,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,23.7,0,34.7,0.0,7.52,15.5,35.19,31–45 min,19.2,2.24,False
SYN-01082,Schenefeld,Kr. Pinneberg,suburban,53.59838,9.82054,Production & Technical,True,Late (14:00),True,5,19.5,38,True,True,-0.01,False,False,Krupunder,krupunder,3.86,Feeder bus,20.6,6.0,72.8,1,99.3,0.0,24.1,29.3,281.97,> 60 min,70.0,3.39,False
SYN-01083,Tornesch,Kr. Pinneberg,rural,53.70613,9.70674,Office & Commercial,False,Day (08:00),False,3,11.7,26,True,True,-0.539,False,False,Tornesch,tornesch,1.13,Feeder bus,12.4,6.0,81.0,1,99.4,0.0,30.33,32.8,212.89,> 60 min,66.6,3.03,False
SYN-01084,Kaltenkirchen,Kr. Segeberg,suburban,53.82409,9.95015,Office & Commercial,False,Day (08:00),False,3,11.7,44,True,False,-0.67,False,False,Kaltenkirchen Süd,kaltenkirchen_sued,1.19,Feeder bus,12.6,6.0,57.4,1,76.0,0.0,22.29,28.1,156.47,> 60 min,47.9,2.7,False
SYN-01085,Reinbek/Glinde,Kr. Stormarn,suburban,53.52186,10.21376,Field & Sales,False,Day (08:00),False,2,7.8,55,False,True,-1.318,True,True,Bergedorf,bergedorf,4.77,Feeder bus,23.3,4.0,70.7,2,98.0,0.0,28.92,41.1,135.34,> 60 min,56.9,2.38,False
SYN-01086,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.57499,9.88843,Production & Technical,True,Late (14:00),True,5,19.5,51,False,True,-1.741,False,False,Bahrenfeld,bahrenfeld,2.53,Feeder bus,16.6,6.0,61.9,1,84.5,0.0,21.91,31.3,256.4,> 60 min,53.2,2.7,False
SYN-01087,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.56178,9.75534,Production & Technical,True,Late (14:00),True,5,19.5,41,False,True,0.594,False,False,Sülldorf,suelldorf,2.68,Feeder bus,17.0,6.0,74.9,1,97.9,0.0,32.01,33.7,374.51,> 60 min,64.2,2.91,False
SYN-01088,Hamburg-Blankenese/Osdorf,Hamburg,suburban,53.57433,9.75372,Office & Commercial,False,Day (08:00),False,5,19.5,22,False,True,2.214,False,False,Sülldorf,suelldorf,1.67,Feeder bus,14.0,4.0,72.9,1,90.9,0.0,31.06,33.2,363.39,> 60 min,57.7,2.74,False
SYN-01089,Hamburg-Eimsbüttel,Hamburg,urban_core,53.57986,9.96676,Lab & R&D,False,Day (08:00),False,5,19.5,50,False,True,-1.401,True,False,Kellinghusenstraße,kellinghusenstrasse,2.3,Feeder bus,15.9,2.0,37.8,0,55.7,0.0,17.57,29.3,205.57,46–60 min,26.4,1.9,False
SYN-01090,Hamburg-Eppendorf,Hamburg,urban_core,53.58272,9.98513,Office & Commercial,False,Day (08:00),False,2,7.8,44,True,True,-0.634,False,False,Kellinghusenstraße,kellinghusenstrasse,0.79,Walk,9.9,2.0,37.8,0,49.7,0.0,16.57,28.7,77.55,46–60 min,21.0,1.73,False
